2025-07-02 13:56:36,950 p=2687 u=vagrant n=ansible | PLAY [Ansible Ad-Hoc] ********************************************************************************************
2025-07-02 16:26:17,537 p=17157 u=vagrant n=ansible | TASK [Upgrade pip safely] ****************************************************************************************
2025-07-02 16:26:18,645 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:18,673 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:18,713 p=17157 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:26:18,722 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:18,731 p=17157 u=vagrant n=ansible | TASK [Create consul group and user] ******************************************************************************
2025-07-02 16:26:19,036 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:19,048 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:19,049 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:19,071 p=17157 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:26:19,080 p=17157 u=vagrant n=ansible | TASK [Create consul user] ****************************************************************************************
2025-07-02 16:26:19,454 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:19,463 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:19,467 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:19,507 p=17157 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:26:19,524 p=17157 u=vagrant n=ansible | PLAY [Setup Consul server] ***************************************************************************************
2025-07-02 16:26:19,539 p=17157 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:26:20,452 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:20,461 p=17157 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:26:23,208 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:23,218 p=17157 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:26:23,399 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:23,407 p=17157 u=vagrant n=ansible | TASK [Configure Consul server] ***********************************************************************************
2025-07-02 16:26:23,797 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:23,806 p=17157 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:26:24,176 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:24,185 p=17157 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:26:25,104 p=17157 u=vagrant n=ansible | changed: [192.168.60.10]
2025-07-02 16:26:25,123 p=17157 u=vagrant n=ansible | PLAY [Setup Consul clients] **************************************************************************************
2025-07-02 16:26:25,138 p=17157 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:26:25,762 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:25,768 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:25,779 p=17157 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:26:28,192 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:28,204 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:28,214 p=17157 u=vagrant n=ansible | TASK [Download Envoy] ********************************************************************************************
2025-07-02 16:26:29,578 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:29,646 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:29,656 p=17157 u=vagrant n=ansible | TASK [Create envoy group] ****************************************************************************************
2025-07-02 16:26:30,109 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:30,159 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:30,169 p=17157 u=vagrant n=ansible | TASK [Create envoy user] *****************************************************************************************
2025-07-02 16:26:30,531 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:30,632 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:30,643 p=17157 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:26:30,885 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:30,892 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:30,902 p=17157 u=vagrant n=ansible | TASK [Configure Consul client for API nodes] *********************************************************************
2025-07-02 16:26:30,942 p=17157 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:26:31,353 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:31,364 p=17157 u=vagrant n=ansible | TASK [Configure Consul client for DB nodes] **********************************************************************
2025-07-02 16:26:31,380 p=17157 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:26:31,809 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:31,818 p=17157 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:26:32,266 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:32,290 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:32,301 p=17157 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:26:32,915 p=17157 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:26:32,945 p=17157 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:26:32,955 p=17157 u=vagrant n=ansible | TASK [Create Envoy service for hotels] ***************************************************************************
2025-07-02 16:26:32,985 p=17157 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:26:33,357 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:33,368 p=17157 u=vagrant n=ansible | TASK [Create Envoy service for postgres] *************************************************************************
2025-07-02 16:26:33,386 p=17157 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:26:33,812 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:33,830 p=17157 u=vagrant n=ansible | PLAY [Setup database] ********************************************************************************************
2025-07-02 16:26:33,846 p=17157 u=vagrant n=ansible | TASK [Install PostgreSQL] ****************************************************************************************
2025-07-02 16:26:36,983 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:36,990 p=17157 u=vagrant n=ansible | TASK [Install PostgreSQL Python library] *************************************************************************
2025-07-02 16:26:37,913 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:37,920 p=17157 u=vagrant n=ansible | TASK [Get PostgreSQL version] ************************************************************************************
2025-07-02 16:26:38,203 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:38,211 p=17157 u=vagrant n=ansible | TASK [Ensure PostgreSQL config directory exists] *****************************************************************
2025-07-02 16:26:38,387 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:38,395 p=17157 u=vagrant n=ansible | TASK [Configure PostgreSQL authentication] ***********************************************************************
2025-07-02 16:26:38,787 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:38,795 p=17157 u=vagrant n=ansible | TASK [Set postgres password] *************************************************************************************
2025-07-02 16:26:39,011 p=17157 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:26:39,019 p=17157 u=vagrant n=ansible | TASK [Check if database exists] **********************************************************************************
2025-07-02 16:26:39,236 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:39,244 p=17157 u=vagrant n=ansible | TASK [Create database] *******************************************************************************************
2025-07-02 16:26:39,257 p=17157 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:26:39,266 p=17157 u=vagrant n=ansible | TASK [Show database creation result] *****************************************************************************
2025-07-02 16:26:39,285 p=17157 u=vagrant n=ansible | ok: [192.168.60.13] => 
  db_exists.stdout: '1'
2025-07-02 16:26:39,301 p=17157 u=vagrant n=ansible | PLAY [Setup hotels service] **************************************************************************************
2025-07-02 16:26:39,316 p=17157 u=vagrant n=ansible | TASK [Create service user] ***************************************************************************************
2025-07-02 16:26:39,517 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:39,525 p=17157 u=vagrant n=ansible | TASK [Install Java] **********************************************************************************************
2025-07-02 16:26:40,445 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:40,453 p=17157 u=vagrant n=ansible | TASK [Create application directory] ******************************************************************************
2025-07-02 16:26:40,642 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:40,650 p=17157 u=vagrant n=ansible | TASK [Copy application JAR] **************************************************************************************
2025-07-02 16:26:41,199 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:41,206 p=17157 u=vagrant n=ansible | TASK [Configure environment] *************************************************************************************
2025-07-02 16:26:41,586 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:41,593 p=17157 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:26:41,976 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:41,983 p=17157 u=vagrant n=ansible | TASK [Create service definition] *********************************************************************************
2025-07-02 16:26:42,354 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:42,364 p=17157 u=vagrant n=ansible | TASK [Start hotels service] **************************************************************************************
2025-07-02 16:26:43,187 p=17157 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:26:43,207 p=17157 u=vagrant n=ansible | PLAY [Start Envoy services] **************************************************************************************
2025-07-02 16:26:43,225 p=17157 u=vagrant n=ansible | TASK [Start and enable Envoy for hotels] *************************************************************************
2025-07-02 16:26:43,258 p=17157 u=vagrant n=ansible | skipping: [192.168.60.13]
2025-07-02 16:26:44,124 p=17157 u=vagrant n=ansible | changed: [192.168.60.11]
2025-07-02 16:26:44,150 p=17157 u=vagrant n=ansible | TASK [Start and enable Envoy for postgres] ***********************************************************************
2025-07-02 16:26:44,184 p=17157 u=vagrant n=ansible | skipping: [192.168.60.11]
2025-07-02 16:26:45,114 p=17157 u=vagrant n=ansible | changed: [192.168.60.13]
2025-07-02 16:26:45,132 p=17157 u=vagrant n=ansible | PLAY [Health checks] *********************************************************************************************
2025-07-02 16:26:45,152 p=17157 u=vagrant n=ansible | TASK [Check Consul status] ***************************************************************************************
2025-07-02 16:26:45,429 p=17157 u=vagrant n=ansible | fatal: [192.168.60.10]: FAILED! => changed=false 
  cmd: /usr/local/bin/consul members
  msg: '[Errno 2] No such file or directory: b''/usr/local/bin/consul'''
  rc: 2
  stderr: ''
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-07-02 16:26:45,430 p=17157 u=vagrant n=ansible | ...ignoring
2025-07-02 16:26:45,451 p=17157 u=vagrant n=ansible | fatal: [192.168.60.13]: FAILED! => changed=false 
  cmd: /usr/local/bin/consul members
  msg: '[Errno 2] No such file or directory: b''/usr/local/bin/consul'''
  rc: 2
  stderr: ''
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-07-02 16:26:45,452 p=17157 u=vagrant n=ansible | ...ignoring
2025-07-02 16:26:45,460 p=17157 u=vagrant n=ansible | fatal: [192.168.60.11]: FAILED! => changed=false 
  cmd: /usr/local/bin/consul members
  msg: '[Errno 2] No such file or directory: b''/usr/local/bin/consul'''
  rc: 2
  stderr: ''
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-07-02 16:26:45,461 p=17157 u=vagrant n=ansible | ...ignoring
2025-07-02 16:26:45,490 p=17157 u=vagrant n=ansible | fatal: [192.168.60.12]: FAILED! => changed=false 
  cmd: /usr/local/bin/consul members
  msg: '[Errno 2] No such file or directory: b''/usr/local/bin/consul'''
  rc: 2
  stderr: ''
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-07-02 16:26:45,491 p=17157 u=vagrant n=ansible | ...ignoring
2025-07-02 16:26:45,501 p=17157 u=vagrant n=ansible | TASK [Show Consul status] ****************************************************************************************
2025-07-02 16:26:45,544 p=17157 u=vagrant n=ansible | ok: [192.168.60.10] => 
  msg: []
2025-07-02 16:26:45,565 p=17157 u=vagrant n=ansible | ok: [192.168.60.11] => 
  msg: []
2025-07-02 16:26:45,568 p=17157 u=vagrant n=ansible | ok: [192.168.60.13] => 
  msg: []
2025-07-02 16:26:45,584 p=17157 u=vagrant n=ansible | ok: [192.168.60.12] => 
  msg: []
2025-07-02 16:26:45,596 p=17157 u=vagrant n=ansible | TASK [Check system resources] ************************************************************************************
2025-07-02 16:26:45,864 p=17157 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:26:45,879 p=17157 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:26:45,887 p=17157 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:26:45,937 p=17157 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:26:45,946 p=17157 u=vagrant n=ansible | TASK [Show system info] ******************************************************************************************
2025-07-02 16:26:45,980 p=17157 u=vagrant n=ansible | ok: [192.168.60.10] => 
  sys_info.stdout_lines:
  - 'CPU: 0.999745%'
  - 'Memory: 20.93%'
  - 'Disk: 8%'
2025-07-02 16:26:45,997 p=17157 u=vagrant n=ansible | ok: [192.168.60.11] => 
  sys_info.stdout_lines:
  - 'CPU: 1.22671%'
  - 'Memory: 11.72%'
  - 'Disk: 10%'
2025-07-02 16:26:46,000 p=17157 u=vagrant n=ansible | ok: [192.168.60.13] => 
  sys_info.stdout_lines:
  - 'CPU: 1.3796%'
  - 'Memory: 12.33%'
  - 'Disk: 9%'
2025-07-02 16:26:46,014 p=17157 u=vagrant n=ansible | ok: [192.168.60.12] => 
  sys_info.stdout_lines:
  - 'CPU: 0.931829%'
  - 'Memory: 10.25%'
  - 'Disk: 8%'
2025-07-02 16:26:46,057 p=17157 u=vagrant n=ansible | PLAY [Test CRUD operations] **************************************************************************************
2025-07-02 16:26:46,074 p=17157 u=vagrant n=ansible | TASK [Create hotel] **********************************************************************************************
2025-07-02 16:27:17,383 p=17157 u=vagrant n=ansible | fatal: [192.168.60.11]: FAILED! => changed=false 
  attempts: 3
  elapsed: 0
  msg: 'Status code was -1 and not [201]: Request failed: <urlopen error [Errno 111] Connection refused>'
  redirected: false
  status: -1
  url: http://localhost:8082/hotels
2025-07-02 16:27:17,390 p=17157 u=vagrant n=ansible | ...ignoring
2025-07-02 16:27:17,398 p=17157 u=vagrant n=ansible | TASK [Show creation result] **************************************************************************************
2025-07-02 16:27:17,416 p=17157 u=vagrant n=ansible | ok: [192.168.60.11] => 
  create_result:
    attempts: 3
    changed: false
    elapsed: 0
    failed: true
    msg: 'Status code was -1 and not [201]: Request failed: <urlopen error [Errno 111] Connection refused>'
    redirected: false
    status: -1
    url: http://localhost:8082/hotels
2025-07-02 16:27:17,432 p=17157 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:28:46,438 p=17811 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  but found another document

The error appears to be in '/home/vagrant/ansible/main.yml': line 34, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


---
^ here

2025-07-02 16:28:55,785 p=17821 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  but found another document

The error appears to be in '/home/vagrant/ansible/main.yml': line 34, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


---
^ here

2025-07-02 16:29:06,292 p=17833 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 2 (char 1)

Syntax Error while loading YAML.
  but found another document

The error appears to be in '/home/vagrant/ansible/main.yml': line 34, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


---
^ here

2025-07-02 16:29:41,767 p=17867 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected key

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:29:59,301 p=17883 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected <document start>

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:30:17,857 p=17904 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:31:34,388 p=17968 u=vagrant n=ansible | [WARNING]: Found both group and host with same name: api

2025-07-02 16:31:34,390 p=17968 u=vagrant n=ansible | [WARNING]: Found both group and host with same name: db

2025-07-02 16:31:34,513 p=17968 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:32:21,240 p=18010 u=vagrant n=ansible | [WARNING]: Found both group and host with same name: consul_server

2025-07-02 16:32:21,242 p=18010 u=vagrant n=ansible | [WARNING]: Found both group and host with same name: manager

2025-07-02 16:32:21,242 p=18010 u=vagrant n=ansible | [WARNING]: Found both group and host with same name: db

2025-07-02 16:32:21,243 p=18010 u=vagrant n=ansible | [WARNING]: Found both group and host with same name: api

2025-07-02 16:32:21,364 p=18010 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:32:36,058 p=18024 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:33:40,310 p=18081 u=vagrant n=ansible | [WARNING]:  * Failed to parse /home/vagrant/ansible/inventory with yaml plugin: We were unable to read either as
JSON nor YAML, these are the errors we got from each: JSON: Expecting value: line 1 column 2 (char 1)  Syntax
Error while loading YAML.   did not find expected <document start>  The error appears to be in
'/home/vagrant/ansible/inventory': line 2, column 1, but may be elsewhere in the file depending on the exact
syntax problem.  The offending line appears to be:  [consul_server] 192.168.60.10 ^ here

2025-07-02 16:33:40,311 p=18081 u=vagrant n=ansible | [WARNING]:  * Failed to parse /home/vagrant/ansible/inventory with ini plugin:
/home/vagrant/ansible/inventory:15: Section [all:children] includes undefined group: 192.168.60.11

2025-07-02 16:33:40,311 p=18081 u=vagrant n=ansible | [WARNING]: Unable to parse /home/vagrant/ansible/inventory as an inventory source

2025-07-02 16:33:40,312 p=18081 u=vagrant n=ansible | [WARNING]: No inventory was parsed, only implicit localhost is available

2025-07-02 16:33:40,317 p=18081 u=vagrant n=ansible | [WARNING]: provided hosts list is empty, only localhost is available. Note that the implicit localhost does not
match 'all'

2025-07-02 16:33:40,433 p=18081 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:34:00,995 p=18101 u=vagrant n=ansible | ERROR! the field 'hosts' is required but was not set
2025-07-02 16:34:15,442 p=18117 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected key

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:34:24,228 p=18129 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected key

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:34:57,114 p=18159 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected <document start>

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:35:03,050 p=18169 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected <document start>

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:35:12,317 p=18179 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected <document start>

The error appears to be in '/home/vagrant/ansible/main.yml': line 36, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:36:23,985 p=18241 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected key

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:37:44,669 p=18310 u=vagrant n=ansible | ERROR! We were unable to read either as JSON nor YAML, these are the errors we got from each:
JSON: Expecting value: line 1 column 1 (char 0)

Syntax Error while loading YAML.
  did not find expected <document start>

The error appears to be in '/home/vagrant/ansible/main.yml': line 35, column 1, but may
be elsewhere in the file depending on the exact syntax problem.

The offending line appears to be:


- name: Precache setup and common configuration
^ here

2025-07-02 16:38:25,143 p=18347 u=vagrant n=ansible | playbook: main.yml
2025-07-02 16:38:29,501 p=18355 u=vagrant n=ansible | PLAY [Precache setup and common configuration] *******************************************************************
2025-07-02 16:38:29,529 p=18355 u=vagrant n=ansible | TASK [Install common dependencies] *******************************************************************************
2025-07-02 16:38:31,014 p=18355 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:38:31,512 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:31,664 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:31,890 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:31,899 p=18355 u=vagrant n=ansible | TASK [Upgrade pip safely] ****************************************************************************************
2025-07-02 16:38:33,103 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:33,117 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:33,127 p=18355 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:38:33,173 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:33,206 p=18355 u=vagrant n=ansible | TASK [Create consul group and user] ******************************************************************************
2025-07-02 16:38:33,532 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:33,537 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:33,538 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:33,552 p=18355 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:38:33,561 p=18355 u=vagrant n=ansible | TASK [Create consul user] ****************************************************************************************
2025-07-02 16:38:34,376 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:34,485 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:34,501 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:34,515 p=18355 u=vagrant n=ansible | ok: [192.168.60.12]
2025-07-02 16:38:34,544 p=18355 u=vagrant n=ansible | PLAY [Setup Consul server] ***************************************************************************************
2025-07-02 16:38:34,579 p=18355 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:38:35,652 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:35,660 p=18355 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:38:38,263 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:38,271 p=18355 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:38:38,437 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:38,445 p=18355 u=vagrant n=ansible | TASK [Configure Consul server] ***********************************************************************************
2025-07-02 16:38:38,817 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:38,843 p=18355 u=vagrant n=ansible | TASK [Create systemd service] ************************************************************************************
2025-07-02 16:38:39,213 p=18355 u=vagrant n=ansible | ok: [192.168.60.10]
2025-07-02 16:38:39,221 p=18355 u=vagrant n=ansible | TASK [Start Consul service] **************************************************************************************
2025-07-02 16:38:40,013 p=18355 u=vagrant n=ansible | changed: [192.168.60.10]
2025-07-02 16:38:40,031 p=18355 u=vagrant n=ansible | PLAY [Setup Consul clients] **************************************************************************************
2025-07-02 16:38:40,046 p=18355 u=vagrant n=ansible | TASK [Copy Consul binary] ****************************************************************************************
2025-07-02 16:38:40,672 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:40,688 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:40,697 p=18355 u=vagrant n=ansible | TASK [Install Consul] ********************************************************************************************
2025-07-02 16:38:43,071 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:43,114 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:43,121 p=18355 u=vagrant n=ansible | TASK [Download Envoy] ********************************************************************************************
2025-07-02 16:38:44,560 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:44,586 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:44,595 p=18355 u=vagrant n=ansible | TASK [Create envoy group] ****************************************************************************************
2025-07-02 16:38:44,785 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:44,808 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:44,817 p=18355 u=vagrant n=ansible | TASK [Create envoy user] *****************************************************************************************
2025-07-02 16:38:45,035 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:45,053 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
2025-07-02 16:38:45,062 p=18355 u=vagrant n=ansible | TASK [Create config directory] ***********************************************************************************
2025-07-02 16:38:45,242 p=18355 u=vagrant n=ansible | ok: [192.168.60.11]
2025-07-02 16:38:45,260 p=18355 u=vagrant n=ansible | ok: [192.168.60.13]
